idMeal,strMeal,strMealAlternate,strCategory,strArea,strCountry,strInstructions,strMealThumb,strTags,strYoutube,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strIngredient16,strIngredient17,strIngredient18,strIngredient19,strIngredient20,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strMeasure16,strMeasure17,strMeasure18,strMeasure19,strMeasure20,strSource,strImageSource,strCreativeCommonsConfirmed,dateModified
52902,Parkin Cake,,Dessert,British,United Kingdom,"Heat oven to 160C/140C fan/gas 3. Grease a deep 22cm/9in square cake tin and line with baking parchment. Beat the egg and milk together with a fork.

Gently melt the syrup, treacle, sugar and butter together in a large pan until the sugar has dissolved. Remove from the heat. Mix together the oatmeal, flour and ginger and stir into the syrup mixture, followed by the egg and milk.

Pour the mixture into the tin and bake for 50 mins - 1 hr until the cake feels firm and a little crusty on top. Cool in the tin then wrap in more parchment and foil and keep for 3-5 days before eating if you can – it’ll become softer and stickier the longer you leave it, up to 2 weeks.
",https://www.themealdb.com/images/media/meals/qxuqtt1511724269.jpg,Caramel,https://www.youtube.com/watch?v=k1lG4vk2MQA,Butter,Egg,Milk,Golden Syrup,Black Treacle,Brown Sugar,Oatmeal,Self-raising Flour,Ground Ginger,,,,,,,,,,,,200g,1 large,4 tbs,200g,85g,85g,100g ,250g,1 tbs,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/1940684/parkin,,,
53333,Passion fruit mousse,,Dessert,Venezuela,Venezuela,"Add gelatin and ¼ cup room-temperature water to small bowl; let sit until gelatin softens, about 5 minutes. In medium saucepan over medium-high heat, stir together passion fruit pulp, sugar and gelatin mixture. Cook, stirring occasionally, until mixture is thoroughly combined and smooth (mixture should not come to a boil). Remove from heat; cool completely. Stir in condensed milk.
Meanwhile, in clean mixing bowl, using electric mixer, beat egg whites until stiff (peaks of egg whites will not droop, and egg whites will not move when bowl is tilted).
Stir 1/3 egg whites into cooled passion fruit mixture until combined. Using spatula, gently fold in remaining egg whites until combined. Divide mousse evenly among clear glass serving cups; cover. Refrigerate mousse until well chilled, at least 2 hrs.
Serve chilled. Garnish with mint, if desired.",https://www.themealdb.com/images/media/meals/gkcdpl1764441325.jpg,,https://www.youtube.com/watch?v=x5SRhOq3vfs,Unflavoured Gelatin,Passion Fruit Pulp,Sugar,Condensed Milk,Egg White,Mint,,,,,,,,,,,,,,,1 ½ tbsp,1,1 cup,1 Can,6,1 Sprig, , , , , , , , , , , , , , ,https://goya.es/en/recipes/passion-fruit-mousse,,,2025-11-29 18:33:35
52862,Peach & Blueberry Grunt,,Dessert,United States,United States,"Heat oven to 190C/170C fan/gas 5. Butter a wide shallow ovenproof dish. Blend the cornflour with the orange zest and juice, and put in a large pan with the sugar. Halve, stone and slice the peaches and add to the pan. Bring slowly to the boil, stirring gently until the sauce is shiny and thickened, about 3-4 mins. Remove from the heat, stir in the blueberries and tip into the prepared dish.
Tip the flour into a mixing bowl and add the 50g butter. Rub the butter into the flour until it resembles fine breadcrumbs, then stir in half the sugar. Mix the remaining sugar with the cinnamon and set aside.
Add the milk to the dry ingredients and mix to a soft dough. Turn out onto a lightly floured surface and knead briefly. Roll out to an oblong roughly 16 x 24cm. Brush with melted butter and sprinkle evenly with the spicy sugar. Roll up from one long side and cut into 12 slices. Arrange around the top of the dish, leaving the centre uncovered.
Bake for 20-25 mins, until the topping is crisp and golden. Serve warm.",https://www.themealdb.com/images/media/meals/ssxvup1511387476.jpg,"Desert,Pudding,Fruity",https://www.youtube.com/watch?v=SNeO28BCpsc,Corn Flour,Orange,Orange,Caster Sugar,Peaches,Blueberries,Self-raising Flour,Butter,Muscovado Sugar,Cinnamon,Milk,,,,,,,,,,1 tsp ,Juice of 2,Zest of 1,2 tbs,6,250g,200g,50g,100g ,1 tsp ,6 tblsp,,,,,,,,,,https://www.bbcgoodfood.com/recipes/1553651/peach-and-blueberry-grunt,,,
52861,Peanut Butter Cheesecake,,Dessert,United States,United States,"Oil and line a 20cm round loose- bottomed cake tin with cling film, making it as smooth as possible. Melt the butter in a pan. Crush the biscuits by bashing them in a bag with a rolling pin, then stir them into the butter until very well coated. Press the mixture firmly into the base of the tin and chill.
Soak the gelatine in water while you make the filling. Tip the ricotta into a bowl, then beat in the peanut butter and syrup. Ricotta has a slightly grainy texture so blitz until smooth with a stick blender for a smoother texture if you prefer.
Take the soaked gelatine from the water and squeeze dry. Put it into a pan with the milk and heat very gently until the gelatine dissolves. Beat into the peanut mixture, then tip onto the biscuit base. Chill until set.
To freeze, leave in the tin and as soon as it is solid, cover the surface with cling film, then wrap the tin with cling film and foil.
To defrost, thaw in the fridge overnight.
To serve, carefully remove from the tin. Whisk the cream with the sugar until it holds its shape, then spread on top of the cheesecake and scatter with the peanut brittle.",https://www.themealdb.com/images/media/meals/qtuuys1511387068.jpg,"Cake,Desert,Treat,UnHealthy,Speciality",https://www.youtube.com/watch?v=QSTsturcyL0,Butter,Peanut Cookies,Gelatine Leafs,Ricotta,Peanut Butter,Golden Syrup,Milk,Double Cream,Light Brown Soft Sugar,Peanut Brittle,,,,,,,,,,,50g,175g,5,500g,175g,175g,150ml,275ml,2 tblsp ,Crushed,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/1759649/peanut-butter-cheesecake,,,
52958,Peanut Butter Cookies,,Dessert,United States,United States,"Preheat oven to 350ºF (180ºC).
In a large bowl, mix together the peanut butter, sugar, and egg.
Scoop out a spoonful of dough and roll it into a ball. Place the cookie balls onto a nonstick baking sheet.
For extra decoration and to make them cook more evenly, flatten the cookie balls by pressing a fork down on top of them, then press it down again at a 90º angle to make a criss-cross pattern.
Bake for 8-10 minutes or until the bottom of the cookies are golden brown.
Remove from baking sheet and cool.
Enjoy!",https://www.themealdb.com/images/media/meals/1544384070.jpg,"Breakfast,UnHealthy,BBQ",,Peanut Butter,Sugar,Egg,,,,,,,,,,,,,,,,,,1 cup ,1/2 cup ,1,,,,,,,,,,,,,,,,,,https://tasty.co/recipe/3-ingredient-peanut-butter-cookies,,,
52916,Pear Tarte Tatin,,Dessert,France,France,"Core the pears, then peel as neatly as possible and halve. If you like, they can be prepared up to a day ahead and kept in the fridge, uncovered, so that they dry out.
Tip the sugar, butter, star anise, cardamom and cinnamon into an ovenproof frying pan, about 20cm wide, and place over a high heat until bubbling. Shake the pan and stir the buttery sauce until it separates and the sugar caramelises to a toffee colour.
Lay the pears in the pan, then cook in the sauce for 10-12 mins, tossing occasionally, until completely caramelised. Don’t worry about them burning – they won’t – but you want to caramelise them as much as possible. Splash in the brandy and let it flambé, then set the pears aside.
Heat oven to 200C/fan 180C/gas 6. Roll the pastry out to the thickness of a £1 coin. Using a plate slightly larger than the top of the pan, cut out a circle, then press the edges of the circle of pastry to thin them out.
When the pears have cooled slightly, arrange them in the pan, cut side up, in a floral shape, with the pears around the edge pointing inwards. Rest the cinnamon stick on the top in the centre, with the cardamom pods scattered around.
Drape the pastry over the pears, then tuck the edges down the pan sides and under the fruit (see Gordon’s guide). Pierce the pastry a few times, then bake for 15 mins. If a lot of juice bubbles up the side of the pan, pour it off at this stage (see guide). Reduce oven to 180C/fan 160C/gas 4 and bake for 15 mins more until the pastry is golden. Leave the tart to stand for 10 mins, then invert it carefully onto a serving dish.",https://www.themealdb.com/images/media/meals/rxvxrr1511797671.jpg,"Tart,Glazed,Baking",https://www.youtube.com/watch?v=8U1tKWKDeWA,Pears,Caster Sugar,Butter,Star Anise,Cardamom,Cinnamon,Brandy,Puff Pastry,,,,,,,,,,,,,8,100g ,100g ,2,3 Pods,1 large,2 tbs,500g,,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/4778/pear-tarte-tatin,,,
53292,Piernik (Polish gingerbread),,Dessert,Polish,Poland,"Heat oven to 160C/140C fan/gas 3. Grease and line the base and sides of a deep 20cm cake tin with baking parchment. Put the honey, sugar and butter in a medium saucepan and cook over a medium heat until fully melted. Remove from the heat and allow to cool. Put the flour and spices in a large bowl and mix everything together.

step 2
Once the liquid ingredients have cooled, whisk in the eggs. Pour over the dry ingredients, whisking them together to form a smooth batter – be careful not to overmix as this can lead to a dry cake. Pour into the prepared tin and bake for 50-55 mins or until risen and a skewer inserted into the middle of the cake comes out clean. Allow the cake to cool in the pan for 20 mins before turning out onto a wire rack to cool completely.

step 3
Once cooled, use a large serrated knife to slice the cake into 3 layers. Spread the jam across the 2 bottom cake layers, then reassemble the cake and set aside while you make the glaze. Put the cream, chocolate and honey in a medium pan and cook over a low-medium heat until the chocolate is melted and you have a smooth, pourable mixture. Put the cake on a wire rack set over a parchment-lined baking tray and pour over the glaze, making sure to cover the entire cake. Use a fish slice to carefully transfer the cake to a serving plate and allow the glaze to set. To decorate, dust with a little edible gold powder, if you like. Uniced, this cake will keep for up to 5 days. Once iced, enjoy within 3 days – just keep in the fridge, but remove before serving and eat at room temperature.",https://www.themealdb.com/images/media/meals/kwmdk41764120884.jpg,,https://www.youtube.com/watch?v=SGkMAlrTu6g,Unsalted Butter,Clear Honey,Brown Sugar,Self-raising Flour,Ground Ginger,Ground Cinnamon,Ground Clove,Ground Nutmeg,Pepper,Egg,Plum Jam,Double Cream,Dark Chocolate,Clear Honey,,,,,,,140g,300g,100g ,375g,3 tsp,1 tsp,1/2 teaspoon,1/4 tsp,1/4 tsp,3 Large,200g,225ml,140g,3  tablespoons, , , , , , ,https://www.bbcgoodfood.com/recipes/piernik-polish-gingerbread,,,2025-11-26 01:33:21
53293,Pistachio cake,,Dessert,Polish,Poland,"Heat the oven to 180C/160C fan/gas 4. Butter and line a 23cm springform cake tin. Tip 150g of the pistachios into a food processor and blitz until finely ground. Tip into a bowl and mix in the flour, baking powder and pinch of salt. Beat the butter and sugar in a separate bowl until fluffy and pale, around 5 mins. Crack in the eggs one at a time, beating well for 1 min after each addition, until they have all been added. Beat in the vanilla, then fold in the flour mixture gently. Carefully spoon into the prepared tin and bake for 35-40 mins until a skewer inserted into the middle comes out clean. Set aside to cool completely on a wire rack in the tin.

step 2
Meanwhile, sift the icing sugar into a bowl, then tip in the mascarpone, double cream and pistachio paste. Beat until well combined, then set aside in the fridge for 20-30 mins to thicken to a spooning consistency.

step 3
Cut the cooled cake in half horizontally using a serrated knife, so you have two layers. Put the bottom layer on a plate or cake stand and spread over a generous spoonful of the pistachio cream. Top with a generous handful of the raspberries so the cake is covered. Top with the other sponge half, then cover the top and sides of the cake with the remaining cream. Scatter over the last of the raspberries, the remaining pistachios and the lime zest to serve. Will keep chilled in an airtight container for two days.",https://www.themealdb.com/images/media/meals/xvgpng1764121726.jpg,,https://www.youtube.com/watch?v=ACpikfieDP0,Butter,Pistachio,Plain Flour,Baking Powder,Caster Sugar,Egg,Vanilla Extract,Icing Sugar,Mascarpone,Double Cream,Pistachio Paste,Raspberries,Unwaxed Lime,,,,,,,,250g,200g,80g,1 tsp,225g,4,1 tsp,100g ,250g,200ml,100g ,400g,1, , , , , , , ,https://www.bbcgoodfood.com/recipes/pistachio-cake,,,2025-11-26 01:46:45
53224,Pistachio Kunafa Chocolate Cake and Cupcakes,,Dessert,Saudi Arabian,Saudi Arabia,"1
For Chocolate Cake:Ready all the ingredients. Powder the oreo biscuits, pinch salt and mix warm milk as needed and make a cake batter. Add in baking powder and vinegar and mix.
2
Grease a loose bottomed tin. Pour a 1cm thick layer of the batter.
3
Bake in a preheated oven @160°C for 7-8 minutes or until the knife comes out clean. Cool on wire rack.
4
For Homemade Pistachio Paste:Ready all the pistachio paste ingredients. Slightly melt white chocolate on a double boiler.(else the mixer blade may break) Coarsely powder the pistachio in mixer. Add in condensed milk.
5
Add in slightly warmed and slightly melted white chocolate and milk as required and crush to a smooth paste.(Green food colour can be add. I haven't.)
6
For Kunafa: In a kadhaai take ghee and roast the sevaiiya on slow gas. Keep stirring until a pleasant roasted aroma releases. Cool it. Add in the Homemade pistachio paste.Mix well.
7
Lip smacking Kunafa is ready. Spread a 2 cm layer on the cooled chocolate cake.
8
Melt dark chocolate and strained malai and prepare the chocolate ganache. Cool and pour on the Kunafa layer.
9
Garnish Pistachio Kunafa Chocolate Cake with chopped pistachio and silver balls. Keep in fridge for 2-3 hours. Then unmould the Kunafa Cake.
10
I also prepared Kunafa cupcakes. Cut and enjoy. The cake looked so pretty that we could either save it or have it!! ☺
11
Cross sectional view of the Pistachio Kunafa Chocolate Cake.
12
Enjoy with a new sweet delicacy this festive season with family and friends. ",https://www.themealdb.com/images/media/meals/yh3sg71763741307.jpg,,https://www.youtube.com/watch?v=vINcKAS7Ig8,White Chocolate,Unsalted Pistachio,Condensed Milk,Milk,Oreo Cream Biscuits,Milk,Baking Powder,Vinegar,Salt,Sevaiiya,Ghee,Dark Chocolate,Malai,,,,,,,,6 tablespoons,1 cup,3  tablespoons,5 tablespoons,25,1/2 cup,1/2 teaspoon,1/2 teaspoon,1 pinch,150g,1 tablespoon,120ml,4 tablespoons, , , , , , , ,https://cookpad.com/eng/recipes/25116037?ref=search&search_term=saudi+arabia,,,2025-11-21 16:05:44
53295,Polish chocolate & walnut cake,,Dessert,Polish,Poland,"Heat the oven to 170C/150C fan/gas 3½. Line a 30 x 22cm shallow baking tin with baking parchment. Sift the flour and mix it with cocoa, then set aside. Beat the egg whites until stiff, then add the sugar to them in small batches. Add the egg yolks, one by one, whisking constantly. Tip in the flour mixture and gently fold everything together with a spatula. Pour the prepared batter into the lined tin and bake for 35 mins. Cool for 5 mins, remove from the tin and re-line the tin with baking parchment.

step 2
To make the meringue, whisk the whites until stiff, then gradually whisk in the sugar, one tablespoon at a time. When you have a stiff and shiny meringue, fold in the finely chopped walnuts, flour and startch. Spread the mixture into the re-lined tin and cook for 40 mins on the same heat. Remove from the oven and leave to cool.

step 3
For the chocolate glaze, heat the cream over low heat, then remove from the heat, pour the chopped chocolate into it and mix it until it melts and becomes shiny.

step 4
Cut the cooled chocolate sponge cake and meringue into two layers. Put the nut meringue on top of the bottom layer of sponge and sprinkle on some of the reserved walnuts. Add another layer of meringue and then the upper layer of chocolate sponge cake and cover the top with chocolate glaze. Decorate with walnuts. Put the finished cake in the fridge for 1-2 hrs before serving.",https://www.themealdb.com/images/media/meals/e8ihjp1764123021.jpg,,,Plain Flour,Coco Sugar,Egg,Caster Sugar,Egg White,Caster Sugar,Walnuts,Plain Flour,Potato Starch,Double Cream,Chocolate Chips,,,,,,,,,,150g,50g,8,200g,5,200g,250g,1 tablespoon,1 tablespoon,100g ,100g , , , , , , , , , ,https://www.bbcgoodfood.com/recipes/polish-chocolate-cake,,,2025-11-26 02:08:44
